ID,GroupID,SI,Amplitude,Center,LW..Hz.
7952,901,76,672038.69,"1.180,  26.39","20.0,   20.0"
7957,2523,76,754626.42,"1.685,  30.09","20.0,   20.0"
7981,595,76,600560.65,"1.602,  26.49","20.0,   20.0"
7990,2537,76,779579.09,"3.538,  72.22","20.0,   20.0"
8017,2547,76,558604.19,"2.771,  41.30","20.0,   20.0"
8027,767,76,633990.05,"3.781,  70.97","20.0,   20.0"
8031,901,76,764148.28,"1.460,  26.40","20.0,   20.0"
8059,2567,76,749093.74,"1.369,  34.84","20.0,   20.0"
8064,1910,76,693143.42,"1.054,  38.32","20.0,   20.0"
8089,2578,76,718075.48,"1.461,  33.05","20.0,   20.0"
8107,2014,76,522538.78,"1.205,  17.51","20.0,   20.0"
8124,1442,76,617491.6,"3.898,  65.83","20.0,   20.0"
8153,2319,76,630516.13,"1.096,  21.52","20.0,   20.0"
8157,1442,76,448115.36,"3.661,  64.15","5.0,   20.0"
8171,2578,76,555830.23,"1.403,  33.71","20.0,   20.0"
8194,2608,76,472768.36,"2.461,  42.31","20.0,   20.0"
8217,767,76,701014.76,"3.487,  75.45","20.0,   20.0"
8225,2615,76,583328.47,"4.146,  55.84","20.0,    5.0"
8241,2620,76,704720.49,"1.788,  25.27","20.0,   20.0"
8261,2681,76,643011.68,"3.203,  71.62","20.0,   20.0"
8278,357,76,603106.5,"3.862,  61.85","20.0,   20.0"
8311,357,76,732701.7,"3.676,  61.79","20.0,   20.0"
8344,2663,76,611381.4,"4.311,  55.84","20.0,    5.0"
8363,2014,76,597355.91,"1.123,  15.61","20.0,   20.0"
8374,2674,76,703795.02,"1.376,  37.19","20.0,   20.0"
8387,2319,76,579798.88,"1.022, 13.963","20.0,   20.0"
8404,2681,76,702561.16,"3.391,  72.20","20.0,   20.0"
8409,990,76,610942.71,"6.747, 114.36","20.0,   20.0"
8413,448,76,509696.29,"3.963,  56.94","20.0,   20.0"
8415,2687,76,709541.76,"1.855,  29.18","20.0,   20.0"
8426,1317,76,716017.91,"4.264,  69.95","20.0,   20.0"
8462,448,76,694220.18,"3.606,  56.34","20.0,   20.0"
8475,901,76,487583.12,"1.318,  27.05","16.9,   20.0"
8486,2287,76,574681.74,"6.726, 105.06","20.0,   20.0"
8525,1910,76,736754.89,"1.111,  38.32","20.0,   20.0"
8532,901,76,873783.32,"1.183,  30.49","20.0,   20.0"
8534,3700,76,685244.1,"1.479,  21.96","20.0,   20.0"
8535,1388,76,317142.94,"2.329,  49.71","5.0,   20.0"
8542,901,76,652193.71,"1.112,  24.24","17.4,   20.0"
8610,964,76,593845.5,"2.111,  27.03","20.0,   20.0"
8643,901,76,623485.18,"1.088,  25.17","20.0,   20.0"
8652,448,76,281303.85,"3.994,  56.76","5.6,   20.0"
8663,1051,76,343254.75,"4.725,  86.25","5.0,   20.0"
8695,2767,76,629273.38,"1.058,  23.78","20.0,   20.0"
8707,2773,76,546513.29,"2.062,  20.65","20.0,   20.0"
8719,2345,76,537634.67,"4.167,  65.41","20.0,   20.0"
8730,901,76,474367.24,"1.236,  27.51","20.0,   20.0"
8754,964,76,638347.23,"2.123,  26.38","20.0,   20.0"
8776,1364,76,646122.1,"2.676,  46.66","20.0,   20.0"
8780,901,76,404412.71,"1.336,  26.70","20.0,   19.0"
8790,767,76,569885.65,"3.267,  74.80","20.0,   20.0"
8824,2821,76,551005.68,"2.930,  61.27","20.0,   20.0"
8847,1342,76,712208.05,"2.129,  32.39","20.0,   20.0"
8855,2834,76,506364.23,"1.116,  57.21","20.0,   20.0"
8864,390,76,671648.53,"3.485,  77.54","20.0,   20.0"
8872,964,76,621115.29,"2.084,  27.35","20.0,   20.0"
8907,1442,76,483552.36,"3.571,  65.05","20.0,   20.0"
8919,2853,76,552321.98,"2.967,  50.40","20.0,   20.0"
8922,767,76,574540.44,"3.744,  73.58","20.0,   20.0"
8925,1442,76,622440.45,"3.540,  66.15","20.0,   20.0"
8942,2861,76,612103.15,"1.203,  19.43","20.0,   20.0"
8954,901,76,605110.61,"1.276,  25.66","20.0,   20.0"
8961,448,76,661218.07,"3.780,  55.96","20.0,   20.0"
8976,2871,76,274073.09,"5.080,  95.62","7.1,   20.0"
9008,2883,76,626136.23,"1.789,  32.13","20.0,   20.0"
9021,957,76,275610.06,"4.174,  63.59","5.0,   20.0"
9024,2888,76,541596.17,"4.350,  63.13","20.0,   20.0"
9028,2891,76,277934.04,"1.331,  15.63","8.3,   20.0"
9042,1882,76,573888.9,"2.038,  41.07","20.0,   20.0"
9056,1342,76,473589.06,"1.940,  32.76","20.0,   20.0"
9072,901,76,460553.43,"1.220,  26.10","20.0,   20.0"
9107,1051,76,323170.42,"4.677,  86.23","10.6,   20.0"
9110,2920,76,311436.48,"4.336,  82.08","10.6,   20.0"
9116,957,76,555101.36,"4.158,  63.17","20.0,   20.0"
9119,2924,76,360598.35,"2.136,  42.54","20.0,   20.0"
9125,15,76,558966.75,"1.497,  29.08","20.0,   20.0"
9129,2926,76,609467.71,"3.960,  77.84","20.0,   20.0"
9154,1442,76,317704,"3.597,  64.85","20.0,   20.0"
9170,2014,76,439549.15,"1.116,  18.56","20.0,   20.0"
9175,2615,76,503271.09,"4.067,  56.32","20.0,   15.4"
9186,990,76,598776.21,"6.687, 114.23","20.0,   20.0"
9196,2947,76,607401.13,"2.402,  51.80","20.0,   20.0"
9210,1342,76,611414.78,"2.336,  32.96","20.0,   20.0"
9241,2960,76,544730.61,"0.919,  51.50","20.0,    8.3"
9255,767,76,633347.33,"3.665,  72.04","20.0,   20.0"
9261,1144,76,415830.11,"3.836,  70.14","20.0,   20.0"
9295,901,76,478534.43,"1.246,  26.28","20.0,   20.0"
9326,357,76,648658.63,"3.756,  61.62","20.0,   20.0"
9333,2578,76,549412.62,"1.460,  32.10","20.0,   20.0"
9336,1442,76,586245.85,"3.433,  66.91","20.0,   20.0"
9343,901,76,513466.4,"1.182,  22.86","20.0,   20.0"
9348,2324,76,476154.98,"2.529,  44.10","20.0,   20.0"
9349,1364,76,573447.15,"2.631,  46.67","20.0,   20.0"
9381,964,76,697071.07,"2.078,  26.45","20.0,   20.0"
9398,1685,76,687661.17,"0.819,  15.17","20.0,   20.0"
9416,1882,76,624864.25,"1.987,  40.68","20.0,   20.0"
9436,906,76,542079.38,"2.275,  35.21","20.0,   20.0"
9444,2996,76,531642.71,"2.193,  36.37","20.0,   20.0"
9450,1442,76,495851.8,"3.475,  66.82","20.0,   20.0"
9457,3000,76,566926.85,"4.096,  68.95","20.0,   20.0"
9488,767,76,212691.78,"3.658,  74.69","5.0,   20.0"
9509,2040,76,342216.64,"2.078, 11.782","14.4,   20.0"
9516,2687,76,644476.62,"1.973,  28.69","20.0,   20.0"
9526,3025,76,239654.21,"5.768, 116.04","6.2,   20.0"
9528,901,76,530941.71,"1.357,  27.57","20.0,   20.0"
9550,422,76,505992.18,"0.888, 13.919","20.0,   20.0"
9609,2578,76,552464.67,"1.536,  32.22","20.0,   20.0"
9630,3059,76,482548.71,"0.946,  47.04","20.0,   16.5"
9652,1114,76,602511.04,"6.957, 130.26","20.0,   20.0"
9655,1442,76,622991.2,"3.566,  61.97","20.0,   20.0"
9677,3078,76,425062.47,"2.885,  54.58","20.0,   20.0"
9692,761,76,534960.81,"1.801,  26.43","20.0,   20.0"
9693,3084,76,493058.25,"2.422,  41.40","20.0,   20.0"
9694,901,76,434161.63,"1.273,  27.59","20.0,   20.0"
9717,3091,76,555781.6,"1.535,  38.16","20.0,   20.0"
9740,2014,76,587920.22,"0.998,  18.52","20.0,   20.0"
9773,357,76,559017.19,"3.895,  61.97","20.0,   20.0"
9775,761,76,544326.86,"1.847,  26.32","20.0,   20.0"
9792,901,76,605749.81,"1.421,  26.11","20.0,   20.0"
9809,3117,76,528567.81,"2.549,  47.74","20.0,   20.0"
9833,3127,76,473247.5,"2.349,  50.71","20.0,   20.0"
9865,901,76,479518.08,"1.250,  24.77","20.0,   20.0"
9919,3159,76,318869.26,"1.946, 12.984","16.7,   20.0"
9927,3164,76,485548.97,"6.881, 114.92","20.0,   20.0"
9932,767,76,455948.14,"3.965,  73.89","20.0,   20.0"
9970,2324,76,527932.33,"2.695,  44.58","20.0,   20.0"
9976,1882,76,513009.09,"2.044,  41.72","20.0,   20.0"
10083,2687,76,594319.29,"1.827,  29.73","20.0,   20.0"
10090,2319,76,477675.56,"0.911,  21.13","20.0,   20.0"
10100,2319,76,548905.98,"1.169,  20.49","20.0,   20.0"
10118,1033,76,557972.38,"3.890,  71.78","20.0,   20.0"
10123,3228,76,394266.21,"1.042, 11.874","20.0,   20.0"
10146,2287,76,490716.29,"6.634, 103.73","20.0,   20.0"
10203,767,76,510624.61,"3.462,  73.78","20.0,   20.0"
10205,1442,76,486831.42,"3.718,  65.90","20.0,   20.0"
10213,3250,76,280217.61,"5.889,  96.93","9.9,   20.0"
10227,901,76,509801.4,"1.226,  29.65","20.0,   20.0"
10249,2251,76,558265.09,"1.268,  38.20","20.0,   20.0"
10270,812,76,390179.86,"2.331,  46.88","14.2,   20.0"
10271,1342,76,581286,"2.044,  31.97","20.0,   20.0"
10294,767,76,548149.28,"3.522,  74.48","20.0,   20.0"
10325,1228,76,510463.39,"5.367, 130.78","20.0,   20.0"
10327,1342,76,298760.72,"2.055,  33.25","20.0,   20.0"
10334,901,76,362889.71,"1.209,  24.12","12.3,   20.0"
10352,3289,76,435768.49,"3.759,  60.18","20.0,   20.0"
10356,2319,76,504482.75,"1.053,  15.82","20.0,   20.0"
10365,901,76,438496.15,"1.154,  23.00","20.0,   20.0"
10431,3321,76,507630.16,"0.997,  57.98","20.0,   17.0"
10442,3325,76,498246.3,"7.183, 111.52","20.0,   20.0"
10447,1925,76,454856.51,"1.642,  42.47","20.0,   20.0"
10480,2398,76,502324.73,"1.865,  38.34","20.0,   20.0"
10481,448,76,280318.75,"3.733,  56.12","5.0,   20.0"
10488,964,76,586640.93,"1.891,  27.81","20.0,   20.0"
10510,3700,76,590350.63,"1.266,  22.83","20.0,   20.0"
10514,1342,76,381445.29,"2.069,  33.34","20.0,   20.0"
10520,3340,76,590978.35,"1.114,  26.98","20.0,   20.0"
10523,767,76,450909.75,"3.442,  75.08","20.0,   20.0"
10526,2578,76,528881.3,"1.493,  32.81","20.0,   20.0"
10548,901,76,204972.1,"1.153,  24.63","6.6,    5.0"
10550,761,76,455339.66,"1.958,  26.44","20.0,   20.0"
10554,595,76,538061.08,"1.510,  26.75","20.0,   20.0"
10605,448,76,463314,"3.664,  55.46","20.0,   20.0"
10627,1442,76,839532.8,"3.736,  63.88","20.0,   20.0"
10645,901,76,448431.41,"1.201,  28.81","20.0,   20.0"
10647,767,76,435715.37,"3.809,  74.75","20.0,   20.0"
10655,2287,76,476382,"6.679, 103.95","20.0,   20.0"
10657,1342,76,445125.61,"2.243,  32.27","16.1,   20.0"
10682,767,76,427873.18,"3.905,  70.92","20.0,   20.0"
10686,3383,76,474231.52,"4.393, 102.32","20.0,   20.0"
10692,3385,76,450434.29,"4.900,  75.34","20.0,   20.0"
10729,3397,76,242926.82,"2.869,  42.32","8.4,   20.0"
10750,901,76,522619.23,"1.161,  25.88","20.0,   20.0"
10752,1105,76,494522.34,"2.799,  37.91","20.0,   20.0"
10815,1027,76,494509.63,"3.906,  67.68","20.0,   20.0"
10870,767,76,424335.26,"3.363,  72.99","20.0,   20.0"
10872,1442,76,472391.22,"3.849,  66.01","20.0,   20.0"
10906,901,76,553673.11,"1.411,  26.72","20.0,   20.0"
10917,957,76,235344.63,"4.244,  63.83","5.0,   20.0"
10926,901,76,378641.85,"1.308,  24.03","15.9,   20.0"
10932,767,76,196459.88,"4.097,  75.53","5.0,   20.0"
10959,3464,76,475575.82,"1.037,  34.89","20.0,   20.0"
10964,1442,76,1205132.57,"3.581,  62.53","20.0,   20.0"
10966,3466,76,574668.81,"4.451,  64.51","20.0,   20.0"
10976,3468,76,549719.25,"4.918,  73.83","20.0,   20.0"
11005,3482,76,328882.42,"1.905,  43.59","20.0,   20.0"
11043,1442,76,545160.04,"3.395,  66.31","20.0,   20.0"
11087,1819,76,482694.88,"6.707, 116.01","20.0,   20.0"
11091,2319,76,261244.75,"0.950,  20.55","8.9,   20.0"
11114,3515,76,439233.41,"2.501,  54.61","20.0,   20.0"
11118,1769,76,444015.07,"2.032,  39.00","20.0,   20.0"
11155,1819,76,445208.06,"6.784, 116.09","20.0,   20.0"
11157,2924,76,359206.98,"2.194,  42.83","20.0,   20.0"
11173,357,76,478116.53,"3.863,  61.01","20.0,   20.0"
11183,3543,76,453211.49,"7.067, 124.01","20.0,   20.0"
11193,1442,76,554801.18,"3.546,  61.35","20.0,   20.0"
11204,3548,76,271836.44,"2.121, 12.666","13.5,   20.0"
11272,3571,76,483363.1,"2.748,  45.64","20.0,   20.0"
11312,448,76,437892.45,"3.703,  55.99","20.0,   20.0"
11320,3588,76,380630.7,"2.863,  43.75","20.0,   20.0"
11323,3590,76,222911.1,"2.817,  51.34","9.9,   20.0"
11337,3594,76,387144.29,"2.078,  48.12","20.0,   20.0"
11338,3595,76,472585.23,"2.649,  41.31","20.0,   20.0"
11370,901,76,2718062.2,"1.243,  30.92","20.0,   20.0"
11372,2324,76,391851.29,"2.574,  44.64","20.0,   20.0"
11373,3610,76,406332.81,"2.673,  61.17","20.0,   20.0"
11379,992,76,405300.99,"3.151,  76.14","20.0,   20.0"
11399,2319,76,400371.09,"0.986,  22.12","20.0,   20.0"
11401,3619,76,264286.38,"1.142,  9.957","15.3,   20.0"
11402,3620,76,322729.69,"0.960,  7.370","20.0,   20.0"
11409,1442,76,422296.93,"3.494,  66.41","20.0,   20.0"
11425,2578,76,516935.55,"1.437,  33.72","20.0,   20.0"
11433,964,76,564349.46,"1.939,  27.68","20.0,   20.0"
11439,2924,76,467572.66,"2.141,  43.56","20.0,   20.0"
11471,901,76,482407.6,"1.328,  25.24","20.0,   20.0"
11472,767,76,310300.04,"3.361,  74.85","20.0,   20.0"
11479,3638,76,445248.16,"1.145,  27.91","20.0,   20.0"
11513,3228,76,379160.09,"1.105, 11.964","20.0,   20.0"
11555,448,76,453932.37,"3.570,  56.29","20.0,   20.0"
11573,901,76,468667.29,"1.183,  27.31","20.0,   20.0"
11583,2345,76,445848.68,"4.143,  66.33","20.0,   20.0"
11596,2687,76,563665.76,"2.073,  29.14","20.0,   20.0"
11601,2014,76,415878.11,"1.122,  17.62","20.0,   20.0"
11611,1144,76,448006.24,"3.866,  69.89","20.0,   20.0"
11623,3685,76,455285.2,"4.251, 102.62","20.0,   20.0"
11641,767,76,389649.3,"3.767,  72.18","20.0,    5.0"
11664,3700,76,499408.17,"1.231,  21.13","20.0,   20.0"
11681,2547,76,417272.93,"2.795,  41.29","20.0,   20.0"
11682,1144,76,403319.37,"3.803,  69.86","20.0,   20.0"
11696,3595,76,425446.43,"2.609,  41.29","20.0,   20.0"
11697,767,76,448048.07,"3.941,  75.11","20.0,   20.0"
11713,3720,76,207416.59,"2.633,  52.53","9.4,   20.0"
11761,2040,76,187629.77,"2.013, 11.840","5.0,   20.0"
11767,2324,76,456742.64,"2.483,  44.44","20.0,   20.0"
11781,3466,76,448834.16,"4.429,  63.73","20.0,   20.0"
11807,2578,76,521793.2,"1.610,  31.76","20.0,   20.0"
11821,2523,76,465152.01,"1.701,  29.62","20.0,   20.0"
11856,3777,76,402289.94,"1.629,  43.56","20.0,   20.0"
11864,3780,76,266465.84,"1.364, 12.715","20.0,    5.0"
11870,595,76,458548.56,"1.611,  25.01","20.0,   20.0"
11880,767,76,417828.17,"3.627,  74.92","20.0,   20.0"
11882,1442,76,567684.56,"3.510,  62.02","20.0,   20.0"
11914,2251,76,499696.37,"1.322,  38.41","20.0,   20.0"
11917,2319,76,401133.11,"1.054,  17.22","20.0,   20.0"
11923,2186,76,421701.64,"2.475,  46.64","20.0,   20.0"
11926,767,76,344391.74,"3.430,  74.55","20.0,   20.0"
11936,3804,76,433699.28,"3.586,  79.72","20.0,   20.0"
11939,901,76,418696.87,"1.311,  25.75","20.0,   20.0"
11969,1442,76,440632.96,"3.627,  66.05","20.0,   20.0"
12017,3700,76,412600.82,"1.333,  22.05","20.0,   20.0"
12039,3091,76,474088.5,"1.468,  38.17","20.0,   20.0"
12059,901,76,432139.29,"1.117,  25.42","20.0,   20.0"
12068,2319,76,448036.23,"0.963,  19.77","20.0,   20.0"
12094,767,76,333300.33,"3.345,  74.46","20.0,   20.0"
12104,2319,76,452558.8,"0.953,  17.33","20.0,   20.0"
12134,901,76,518882.11,"1.190,  29.79","20.0,   20.0"
12150,595,76,435208.18,"1.665,  25.79","20.0,   20.0"
12163,767,76,439076.44,"3.298,  74.57","20.0,   20.0"
12165,2319,76,440315.5,"0.937,  18.02","20.0,   20.0"
12169,1837,76,241574.61,"5.356, 122.59","11.7,   20.0"
12180,767,76,456305.48,"3.113,  74.96","20.0,   20.0"
12198,3888,76,203843.93,"5.124,  94.76","9.2,   20.0"
12218,2014,76,356055.06,"1.148,  17.27","20.0,   20.0"
12220,3896,76,426771.72,"4.289,  60.33","20.0,   20.0"
12228,3900,76,385641.08,"2.554,  45.70","20.0,   20.0"
12235,3903,76,399357.07,"7.308, 128.92","20.0,   20.0"
12254,595,76,494428.38,"1.567,  25.02","20.0,   20.0"
12260,3913,76,439967.94,"2.132,  35.28","20.0,   20.0"
12264,3914,76,218843.23,"3.467,  57.84","10.8,   20.0"
12269,3916,76,512002.07,"1.879,  41.21","20.0,   20.0"
12281,3923,76,374049.31,"2.121,  53.36","20.0,   20.0"
12294,957,76,277587.14,"4.177,  63.97","20.0,   20.0"
12322,2578,76,514819.12,"1.703,  31.55","20.0,   20.0"
12343,2924,76,278910.98,"2.112,  42.53","20.0,   20.0"
12346,3948,76,395351.16,"2.870,  45.66","20.0,   20.0"
12361,2319,76,482665.47,"1.013, 14.887","20.0,   20.0"
12387,357,76,527825.36,"3.901,  61.31","20.0,   20.0"
12448,767,76,418917.27,"3.769,  72.97","20.0,   20.0"
12468,3961,76,632438.42,"1.396,  27.90","20.0,   20.0"
12480,812,76,185754.54,"2.348,  47.52","5.0,   20.0"
12483,3397,76,220132.73,"2.841,  42.33","8.2,   20.0"
12487,448,76,245328.21,"3.717,  55.50","8.3,    5.0"
12520,2578,76,462032.83,"1.549,  32.79","20.0,   20.0"
12530,901,76,386985.91,"1.225,  26.98","20.0,   20.0"
12549,3700,76,1038701.01,"1.229,  23.37","20.0,   20.0"
12551,767,76,433395.45,"3.984,  74.68","20.0,   20.0"
12556,901,76,488288.07,"1.220,  25.20","20.0,   20.0"
12560,1442,76,353785.74,"3.783,  64.69","20.0,   20.0"
12615,1882,76,447000.82,"1.975,  41.42","20.0,   20.0"
12635,767,76,418986.8,"3.499,  73.06","20.0,   20.0"
12638,3995,76,348161.17,"6.986, 111.33","20.0,   20.0"
12645,1442,76,417633.06,"3.824,  64.99","20.0,   20.0"
12727,4034,76,386861.25,"2.293,  39.04","20.0,   20.0"
12757,664,76,189122.55,"4.034,  79.16","7.4,   20.0"
12769,4048,76,479335.43,"3.596,  70.88","20.0,   20.0"
12786,15,76,297821.34,"1.383,  30.18","17.7,   20.0"
12795,3164,76,324544.55,"6.899, 115.73","20.0,   20.0"
12819,1342,76,363655.58,"1.974,  33.49","20.0,   20.0"
12821,767,76,430501.76,"3.812,  73.51","20.0,   20.0"
12881,1388,76,351515.85,"2.374,  49.60","20.0,   20.0"
12892,1317,76,366981.04,"4.400,  70.68","20.0,   20.0"
12916,2040,76,296734.99,"2.045, 11.925","14.0,   20.0"
12927,767,76,455954.29,"3.704,  72.03","20.0,   20.0"
12939,761,76,408190.27,"1.817,  27.07","20.0,   20.0"
12957,4122,76,312703.49,"4.007,  84.04","20.0,   20.0"
12961,2014,76,351338.07,"1.143,  18.37","20.0,   20.0"
12973,2345,76,331617.26,"4.071,  66.27","20.0,   20.0"
12977,2681,76,143587.73,"3.409,  71.40","5.0,   20.0"
12993,2492,76,395475.82,"0.868, 11.054","20.0,   20.0"
13009,4141,76,270336.72,"6.367, 106.63","20.0,   20.0"
13032,3995,76,382291.21,"7.010, 111.57","20.0,   20.0"
13036,1340,76,393329.55,"3.521,  76.48","20.0,   20.0"
13067,2319,76,264071.51,"1.029,  22.70","20.0,   20.0"
13068,1828,76,463163.2,"1.861,  33.91","20.0,   20.0"
13070,4161,76,318023.63,"4.465,  74.73","20.0,   20.0"
13094,4172,76,416487.93,"4.266,  72.69","20.0,   20.0"
13111,2608,76,182290.54,"2.490,  42.34","5.0,   20.0"
13122,390,76,350404.83,"3.220,  77.39","20.0,   20.0"
13126,4187,76,227170.62,"2.732,  51.79","12.0,   20.0"
13146,3619,76,338094.21,"1.077, 10.315","20.0,   20.0"
13157,1975,76,318659.93,"5.308, 128.90","19.4,   20.0"
13196,1819,76,399744.21,"6.731, 115.53","20.0,   20.0"
13211,1621,76,429265.35,"4.080,  73.02","20.0,   20.0"
13227,4223,76,301490.46,"5.265,  70.45","19.5,   20.0"
13229,3923,76,348964.98,"2.126,  52.72","20.0,   20.0"
13253,4230,76,272876.08,"6.340, 109.64","20.0,   20.0"
13289,390,76,396127.64,"3.413,  78.26","20.0,   20.0"
13300,2319,76,445836.26,"1.075,  15.12","20.0,   20.0"
13311,2920,76,169191.24,"4.339,  81.46","9.9,    5.0"
13344,1685,76,411057.21,"0.827,  15.84","20.0,   20.0"
13345,1027,76,400066.01,"3.771,  66.62","20.0,   20.0"
13357,2481,76,400351.2,"1.184,  40.86","20.0,   20.0"
13363,4266,76,211052.8,"3.960,  83.02","11.1,   20.0"
13378,3700,76,392059.5,"1.397,  22.12","20.0,   20.0"
13409,2687,76,143058.95,"2.040,  29.74","20.0,   20.0"
13413,1033,76,394238.46,"3.892,  72.64","20.0,   20.0"
13435,3228,76,364110.74,"0.953, 11.829","20.0,   20.0"
13461,2319,76,409294.87,"0.919,  18.63","20.0,   20.0"
13474,4301,76,362934.67,"2.654,  37.01","20.0,   20.0"
13481,957,76,443920.65,"4.194,  64.58","20.0,   20.0"
13484,1105,76,313215.44,"2.708,  38.20","20.0,   20.0"
13490,901,76,288762.7,"1.268,  25.20","20.0,   20.0"
13512,901,76,648339.08,"1.155,  30.63","20.0,   20.0"
13516,4312,76,391024.96,"2.410,  39.59","20.0,   20.0"
13552,4325,76,211721.92,"2.180,  51.66","13.5,   20.0"
13554,4326,76,279287.51,"5.903,  96.06","18.1,   20.0"
13568,4330,76,262275.13,"5.161, 102.64","18.4,   20.0"
13586,2687,76,422001.13,"2.029,  29.27","20.0,   20.0"
13592,4340,76,278614.36,"3.863,  79.21","20.0,   20.0"
13604,4345,76,381069.11,"4.767,  75.27","20.0,   20.0"
13610,901,76,371367.32,"1.287,  26.86","20.0,   20.0"
13628,1799,76,355033.82,"6.994, 116.98","20.0,   20.0"
13633,2681,76,305432.5,"3.260,  71.89","20.0,   19.7"
13640,4354,76,347434.8,"4.197, 101.69","20.0,   20.0"
13653,595,76,212581.81,"1.490,  27.34","20.0,   20.0"
13667,2681,76,226069,"3.242,  70.68","14.3,   20.0"
13672,2319,76,355868.95,"1.026,  15.80","20.0,   20.0"
13675,2287,76,360655.38,"6.660, 104.79","20.0,   20.0"
13697,1076,76,354249.55,"4.269, 103.79","20.0,   20.0"
13701,2297,76,349368.12,"1.138, 12.913","20.0,   20.0"
13727,1442,76,395890.82,"3.888,  65.01","20.0,   20.0"
13733,2324,76,421614.86,"2.708,  43.96","20.0,   20.0"
13736,4389,76,380725.77,"1.206,  31.67","20.0,   20.0"
13739,767,76,299708.57,"3.212,  74.51","20.0,   20.0"
13820,2319,76,280540.69,"0.992,  16.41","14.1,   20.0"
13823,4420,76,279137.62,"1.397,  15.84","20.0,   20.0"
13831,756,76,204088.77,"4.491,  98.41","11.1,   13.5"
13839,2319,76,312299.75,"1.014,  22.91","20.0,   20.0"
13840,2578,76,377295.8,"1.491,  32.07","20.0,   20.0"
13855,4141,76,217337.92,"6.352, 106.19","18.8,   20.0"
13877,4442,76,315606.19,"5.248,  71.63","20.0,   14.7"
13882,2193,76,322283.76,"1.621,  16.13","20.0,   20.0"
13888,595,76,397175.12,"1.473,  27.05","20.0,   20.0"
13912,2687,76,440267.71,"1.874,  29.70","20.0,   20.0"
13948,4465,76,298247.47,"3.727,  52.27","20.0,   20.0"
13958,1353,76,137504.47,"1.984,  22.34","5.9,   20.0"
13988,1442,76,269497.11,"3.773,  65.09","20.0,   20.0"
13993,390,76,398053.71,"3.480,  78.35","20.0,   20.0"
14047,1076,76,375677.07,"4.309, 104.70","20.0,   20.0"
14078,3638,76,643961.8,"1.177,  28.03","20.0,   20.0"
14095,761,76,462331.79,"1.769,  26.32","20.0,   20.0"
14111,1342,76,405771.52,"2.024,  33.41","20.0,   20.0"
14124,4521,76,340223.23,"4.887, 102.58","20.0,   20.0"
14138,4525,76,165381.6,"4.426,  72.89","7.2,   20.0"
14154,3700,76,390577.19,"1.292,  20.61","20.0,   20.0"
14157,4532,76,248414.82,"6.398, 110.50","20.0,   20.0"
14173,901,76,367548.86,"1.211,  27.58","20.0,   20.0"
14184,4547,76,161796.16,"3.339,  51.06","7.0,   20.0"
14220,3588,76,278082.6,"2.893,  43.79","20.0,   20.0"
14223,2319,76,316458.18,"0.807,  17.85","20.0,   20.0"
14226,2324,76,376841.14,"2.651,  44.67","20.0,   20.0"
14233,2014,76,451106.05,"1.055,  18.47","20.0,   20.0"
14247,448,76,353207.74,"3.932,  57.18","20.0,   20.0"
14249,3078,76,234407.78,"2.855,  54.61","16.1,   20.0"
14263,3594,76,315325.91,"2.131,  48.56","20.0,   20.0"
14285,2287,76,339758.75,"6.714, 104.58","20.0,   20.0"
14287,4587,76,459817.62,"3.593,  75.88","20.0,   20.0"
14298,390,76,186086.93,"3.393,  77.44","5.0,   20.0"
14299,1442,76,257927.5,"3.608,  65.36","20.0,   20.0"
14318,4602,76,318151.49,"3.004,  52.40","20.0,   20.0"
14391,2319,76,373670.1,"1.039,  16.74","20.0,   20.0"
14393,4631,76,418760.98,"2.513,  37.04","20.0,   20.0"
14406,4638,76,392036.05,"1.060,  29.71","20.0,   20.0"
14431,2319,76,396946.92,"1.069,  19.21","20.0,   20.0"
14459,3466,76,435723.09,"4.368,  64.57","20.0,   20.0"
14569,4695,76,263922.38,"4.713,  87.36","20.0,   20.0"
14570,2481,76,307473.08,"1.151,  40.18","20.0,   20.0"
14574,3482,76,259246.91,"1.883,  43.57","20.0,   20.0"
14606,448,76,406182.32,"3.537,  56.28","20.0,   20.0"
14625,357,76,310106,"3.743,  62.73","20.0,   20.0"
14660,1819,76,420362.85,"6.639, 115.88","20.0,   20.0"
